Kath Hound	Damage	4	70	6	6	17	14	14	5	14	14	AGI	MGT	6	6	2	2	2	3	3	0	0	0	0	0	KathHound	SWLORKathHound	321	919	1	N	HornedKathHound	50								Hanadak	10	Black	Yellow	Purple	1	1	1		Damage0	8	39	35	21	52	48	2	0	2
K'lor'slug	Tank	4	190	5	5	16	13	20	9	11	7	VIT	MGT	0	0	2	6	6	3	3	3	3	0	0	0	Klorslug	BuletteSmallUndeadPLUSHHYENAofDOOM	819	396	0.66	N	Dreamwalker	10			White			3		DeepwoodsRager	20								Tank0	6	32	48	31	64	39	5	0	1
Microtench	Evasion	4	74	4	3	12	12	13	12	21	7	AGI	VIT	0	3	6	3	3	2	2	2	2	0	0	0	Microtench	OctopusSmallCCP	4281	442	1	N	SereneGrovetreader	20								SpeckledSeer	30								Evasion0	6	29	34	33	70	73	1	1	1
Moraband Serpent	Force	4	88	2	4	14	17	8	20	10	7	WIL	PER	0	0	3	1	6	2	2	2	6	0	0	0	MorabandSerpent	SnakeViperSwampLargeMaleioch	2104	97	1	N	Terentatek	5	Black	Green	Orange	1	1	2	TWR	SpinedCrawler	20								Force0	6	33	25	48	64	37	0	5	3
Octotench	Tank	4	166	5	5	13	12	15	10	19	7	AGI	VIT	0	0	2	6	6	3	3	3	3	0	0	0	Octotench	OctopusMediumCCP	4281	442	0.66	N	JuvenileChirodactyl	10	Black	Blue	White	1	1	1	MF	Porg	10			Purple			3		Tank0	6	31	40	33	61	63	2	0	1
Purbole	Evasion	4	66	4	3	9	20	12	12	18	5	AGI	PER	0	3	6	3	3	2	2	2	2	0	0	0	Purbole	Gibberling1Eremis	315	250	1	N	TundraPonderer	30								UnderseaCarver	10	Green	Blue		1	1			Evasion0	6	36	33	33	61	64	1	1	5
Qion Slug	Tank	4	166	5	5	13	7	22	15	13	7	VIT	MGT	0	0	2	6	6	3	3	3	3	0	0	0	QionSlug	SlugHugeCCP	92	397	0.5	N	StonecladBehemoth	5	Red	Blue	Blue	2	2	2	MTWRFU	MutatedBoar	50								Tank0	6	29	51	40	70	45	6	2	0
Qion Tiger	Damage	4	70	6	6	16	15	13	9	16	7	MGT	AGI	6	6	2	2	2	3	3	0	0	0	0	0	QionTiger	CatTigerWhiteProjectQ	165	16	1	N	BinarianSabercat	20								BomaBeastBaby	30							WRU	Damage0	8	38	33	27	58	54	1	0	2
Raivor	Balanced	4	112	7	7	19	15	13	6	13	10	VIT	PER	3	3	3	3	3	2	2	2	2	0	0	0	Raivor	LizardLargeBrownbabayaga	1268	97	1	N	Katarn	15								Tach	40								Balanced0	8	34	34	24	46	46	1	0	2
Sand Beetle	Damage	4	78	6	6	19	13	13	8	17	6	MGT	AGI	6	6	2	2	2	3	3	0	0	0	0	0	SandBeetle	BeetleSlicerMedium	154	9	1	N	Dewback	25		Red			1			Tyrannosaurus	5	Red	Orange	Purple	1	1	1	M	Damage0	8	39	33	26	67	57	1	0	1
Sand Demon	Bruiser	4	118	8	7	18	10	18	14	13	5	VIT	MGT	6	3	2	6	2	2	2	1	1	0	0	0	SandDemon	DemonBebilith1	718	390	0.5	N	BlisteringBeetle	30								Hssiss	20								Bruiser0	8	40	45	35	61	45	4	2	0
Sandswimmer	Force	4	76	2	4	12	12	17	17	13	5	WIL	VIT	0	0	3	1	6	2	2	2	6	0	0	0	Sandswimmer	Aranea	143	396	1	N	Stegosaurus	5	Green		Red	1		1	SU	MushWarrior	15								Force0	6	33	38	43	55	46	3	3	1
Scorchellus	Balanced	4	108	7	7	18	13	16	14	9	6	VIT	MGT	3	3	3	3	3	2	2	2	2	0	0	0	Scorchellus	ScutellusPLUSHHYENAofDOOM	2096	442	1	N	SinkCrab	50								Triceratops	5	Orange	Red	White	1	1	1	T	Balanced0	8	37	39	36	55	34	3	2	1
Shear Mite	Damage	4	74	6	6	18	9	13	12	20	5	AGI	MGT	6	6	2	2	2	3	3	0	0	0	0	0	ShearMite	BeetleStagMedium	156	9	1	N	Ronto	40								Frog	80								Damage0	8	40	33	32	70	66	1	1	0
Shyrack	Balanced	4	100	7	7	16	18	15	11	9	7	PER	MGT	3	3	3	3	3	2	2	2	2	0	0	0	Shyrack	SWLORShyrack	184	65535	1	N	DathomirWyrmling	40								Spinosaurus	5	Blue	Yellow	Red	1	1	1	R	Balanced0	8	35	37	31	61	34	2	0	4
Sprantal	Damage	4	70	6	6	16	19	13	11	12	4	PER	MGT	6	6	2	2	2	3	3	0	0	0	0	0	Sprantal	MdrnMutantAlligator	623	902	1	N	Torosaurus	5	Green	Yellow		1	1		MF	UbeseThorn	75								Damage0	8	38	33	30	67	42	1	0	4
Squellbug	Damage	4	70	6	6	16	12	12	11	22	4	AGI	MGT	6	6	2	2	2	3	3	0	0	0	0	0	Squellbug	InsectTickGiantCCP	154	9	1	N	MutatedFrog	50			White			1		HutlarPenguin	15		Blue	White		1	1		Damage0	8	38	32	30	76	72	1	0	1
Ssurian	Tank	4	170	5	5	14	15	17	12	15	4	VIT	PER	0	0	2	6	6	3	3	3	3	0	0	0	Ssurian	CrocAztecheadtexturehydromancerx	315	250	0.5	N	OrbakWaterHorse	40								BomaBeast	10								Tank0	6	31	43	36	55	51	3	1	2
Valley Cairnmog	Bruiser	4	110	8	7	17	13	17	9	13	10	VIT	MGT	6	3	2	6	2	2	2	1	1	0	0	0	ValleyCairnmog	MonsterANexorcist	819	53	0.75	N	GiantGaruBear	35		Red			1			BurrowberryBird	80								Bruiser0	8	39	43	27	58	45	3	0	1
Valley Cairnmog Alpha	Bruiser	4	110	8	7	17	11	17	9	13	9	VIT	MGT	6	3	2	6	2	2	2	1	1	0	0	0	ValleyCairnmogAlpha	MonsterANexorcist	819	104	0.75	N	Orray	35								Allosaurus	5	Black	Green	Orange	1	1	1	W	Bruiser0	8	39	43	27	58	45	3	0	0
Valley Nashtah	Balanced	4	88	7	7	13	16	10	13	16	8	PER	AGI	3	3	3	3	3	2	2	2	2	0	0	0	ValleyNashtah	Basilisk	625	396	1	N	Aardvark	50								Blastail	15								Balanced0	8	35	30	34	55	55	0	1	3
Viper	Evasion	4	74	4	3	12	22	9	8	17	8	PER	AGI	0	3	6	3	3	2	2	2	2	0	0	0	Viper	SnakeViperSwampMediumMaleioch	2104	260	1	N	Crocodile	30			Blue			1		Weasel	25								Evasion0	6	33	28	27	73	61	0	0	6
Warocas	Balanced	4	88	7	7	13	13	13	13	13	13	SOC	WIL	3	3	3	3	3	2	2	2	2	0	0	0	Warocas	BirdOstrichProjectQ	168	452	1	N	Grutchin	50								BurrowberryPack	10								Balanced0	8	32	34	34	46	46	1	1	1
Wildwoods Kinrath	Evasion	4	78	4	3	14	18	8	12	14	12	PER	AGI	0	3	6	3	3	2	2	2	2	0	0	0	WildwoodsKinrath	SWLORKinrath	302	88	1	N	MutatedBoar	50			White			1		BrambleLynx	15								Evasion0	6	30	27	33	61	52	0	1	4
Womprat	Evasion	4	82	4	3	14	19	8	13	16	6	PER	AGI	0	3	6	3	3	2	2	2	2	0	0	0	Womprat	RodentCapybarahydromancerx	603	249	1	N	SwampRat	50		Yellow			1			BalanoroForceMite	15								Evasion0	6	32	27	34	64	58	0	1	4
Aradile	Bruiser	5	140	9	7	19	8	20	13	11	8	VIT	MGT	7	4	3	7	3	2	2	1	1	0	0	0	Aradile	LizardGiantBrownCCP	4279	442	1	N	Bearbug	10	Blue			1				Wraid	50								Bruiser0	8	44	50	35	69	41	5	1	0
Crystal Spider	Force	5	110	2	5	15	6	15	15	18	8	AGI	WIL	1	1	4	1	7	3	3	2	7	0	1	0	CrystalSpider	SpiderCrystalBCCCPLUSHHYENAofDOOM	300	88	0.75	N	RazorhideHound	50								Tukata	10		Blue	Orange		1	1		Force0	6	34	36	42	60	63	2	2	0
Gimpassa	Force	5	105	2	5	14	3	18	16	16	9	VIT	WIL	1	1	4	1	7	3	3	2	7	0	1	0	Gimpassa	TortoiseMediumCCP	1039	452	1	N	JuvenileRancor	5	Orange	Orange	Orange	1	1	1		Cragscale	30	Red	Red		2	1			Force0	6	35	41	44	60	57	4	3	0
Jungle Bug	Evasion	5	115	4	3	18	12	12	8	22	5	MGT	AGI	1	4	7	4	4	3	3	2	2	0	0	1	JungleBug	InsectWaspGiantShadowM	2067	6	1	N	StingingSwarm	30								RoyalPlumage	10							S	Evasion0	6	41	35	29	63	78	1	0	1
Kath Hound	Damage	5	80	7	6	17	14	14	5	14	14	AGI	MGT	7	7	3	2	3	4	4	1	1	0	0	1	KathHound	SWLORKathHound	321	919	1	N	HornedKathHound	50								Hanadak	10	Black	Yellow	Purple	1	1	1		Damage0	8	42	36	23	54	50	2	0	2
K'lor'slug	Tank	5	220	5	5	16	13	20	10	11	8	VIT	MGT	1	1	3	7	7	4	4	4	4	0	0	0	Klorslug	BuletteSmallUndeadPLUSHHYENAofDOOM	819	396	0.66	N	Dreamwalker	10			White			3		DeepwoodsRager	20								Tank0	6	35	50	35	66	41	5	0	1
Microtench	Evasion	5	85	4	3	12	12	13	12	21	7	AGI	VIT	1	4	7	4	4	3	3	2	2	0	0	1	Microtench	OctopusSmallCCP	4281	442	1	N	SereneGrovetreader	20								SpeckledSeer	30								Evasion0	6	32	36	35	72	75	1	1	1
Moraband Serpent	Force	5	105	2	5	14	17	9	20	11	7	WIL	PER	1	1	4	1	7	3	3	2	7	0	1	0	MorabandSerpent	SnakeViperSwampLargeMaleioch	2104	97	1	N	Terentatek	5	Black	Green	Orange	1	1	2	TWR	SpinedCrawler	20								Force0	6	36	27	50	66	42	0	5	3
Octotench	Tank	5	190	5	5	13	12	15	11	19	7	AGI	VIT	1	1	3	7	7	4	4	4	4	0	0	0	Octotench	OctopusMediumCCP	4281	442	0.66	N	JuvenileChirodactyl	10	Black	Blue	White	1	1	1	MF	Porg	10			Purple			3		Tank0	6	34	42	36	63	65	2	0	1
Purbole	Evasion	5	75	4	3	10	20	12	12	18	5	AGI	PER	1	4	7	4	4	3	3	2	2	0	0	1	Purbole	Gibberling1Eremis	315	250	1	N	TundraPonderer	30								UnderseaCarver	10	Green	Blue		1	1			Evasion0	6	39	35	35	63	66	1	1	5
Qion Slug	Tank	5	190	5	5	13	7	22	15	13	7	VIT	MGT	1	1	3	7	7	4	4	4	4	0	0	0	QionSlug	SlugHugeCCP	92	397	0.5	N	StonecladBehemoth	5	Red	Blue	Blue	2	2	2	MTWRFU	MutatedBoar	50								Tank0	6	32	53	42	72	47	6	2	0
Qion Tiger	Damage	5	80	7	6	16	15	13	10	16	7	MGT	AGI	7	7	3	2	3	4	4	1	1	0	0	1	QionTiger	CatTigerWhiteProjectQ	165	16	1	N	BinarianSabercat	20								BomaBeastBaby	30							WRU	Damage0	8	41	34	31	60	56	1	0	2
Raivor	Balanced	5	130	7	7	19	15	13	6	13	11	VIT	PER	4	4	4	4	4	3	3	3	3	0	0	0	Raivor	LizardLargeBrownbabayaga	1268	97	1	N	Katarn	15								Tach	40								Balanced0	8	37	36	26	48	48	1	0	2
Sand Beetle	Damage	5	90	7	6	19	13	13	9	17	6	MGT	AGI	7	7	3	2	3	4	4	1	1	0	0	1	SandBeetle	BeetleSlicerMedium	154	9	1	N	Dewback	25		Red			1			Tyrannosaurus	5	Red	Orange	Purple	1	1	1	M	Damage0	8	42	34	29	69	59	1	0	1
Sand Demon	Bruiser	5	135	9	7	18	11	18	14	13	5	VIT	MGT	7	4	3	7	3	2	2	1	1	0	0	0	SandDemon	DemonBebilith1	718	390	0.5	N	BlisteringBeetle	30								Hssiss	20								Bruiser0	8	43	47	37	63	47	4	2	0
Sandswimmer	Force	5	90	2	5	12	12	17	17	13	5	WIL	VIT	1	1	4	1	7	3	3	2	7	0	1	0	Sandswimmer	Aranea	143	396	1	N	Stegosaurus	5	Green		Red	1		1	SU	MushWarrior	15								Force0	6	36	39	45	57	48	3	3	1
Scorchellus	Balanced	5	125	7	7	18	13	16	14	10	6	VIT	MGT	4	4	4	4	4	3	3	3	3	0	0	0	Scorchellus	ScutellusPLUSHHYENAofDOOM	2096	442	1	N	SinkCrab	50								Triceratops	5	Orange	Red	White	1	1	1	T	Balanced0	8	40	41	38	57	39	3	2	1
Shear Mite	Damage	5	85	7	6	18	10	13	12	20	5	AGI	MGT	7	7	3	2	3	4	4	1	1	0	0	1	ShearMite	BeetleStagMedium	156	9	1	N	Ronto	40								Frog	80								Damage0	8	43	34	34	72	68	1	1	0
Shyrack	Balanced	5	115	7	7	16	18	15	11	10	8	PER	MGT	4	4	4	4	4	3	3	3	3	0	0	0	Shyrack	SWLORShyrack	184	65535	1	N	DathomirWyrmling	40								Spinosaurus	5	Blue	Yellow	Red	1	1	1	R	Balanced0	8	38	39	33	63	39	2	0	4
Sprantal	Damage	5	80	7	6	16	19	13	11	12	4	PER	MGT	7	7	3	2	3	4	4	1	1	0	0	1	Sprantal	MdrnMutantAlligator	623	902	1	N	Torosaurus	5	Green	Yellow		1	1		MF	UbeseThorn	75								Damage0	8	41	34	32	69	44	1	0	4
Squellbug	Damage	5	80	7	6	16	12	12	11	22	4	AGI	MGT	7	7	3	2	3	4	4	1	1	0	0	1	Squellbug	InsectTickGiantCCP	154	9	1	N	MutatedFrog	50			White			1		HutlarPenguin	15		Blue	White		1	1		Damage0	8	41	33	32	78	74	1	0	1
Ssurian	Tank	5	195	5	5	14	15	17	12	15	4	VIT	PER	1	1	3	7	7	4	4	4	4	0	0	0	Ssurian	CrocAztecheadtexturehydromancerx	315	250	0.5	N	OrbakWaterHorse	40								BomaBeast	10								Tank0	6	34	45	38	57	53	3	1	2
Valley Cairnmog	Bruiser	5	125	9	7	17	13	17	10	13	11	VIT	MGT	7	4	3	7	3	2	2	1	1	0	0	0	ValleyCairnmog	MonsterANexorcist	819	53	0.75	N	GiantGaruBear	35		Red			1			BurrowberryBird	80								Bruiser0	8	42	45	31	60	47	3	0	1
Valley Cairnmog Alpha	Bruiser	5	125	9	7	17	11	17	10	13	10	VIT	MGT	7	4	3	7	3	2	2	1	1	0	0	0	ValleyCairnmogAlpha	MonsterANexorcist	819	104	0.75	N	Orray	35								Allosaurus	5	Black	Green	Orange	1	1	1	W	Bruiser0	8	42	45	31	60	47	3	0	0
Valley Nashtah	Balanced	5	100	7	7	13	16	11	13	16	9	PER	AGI	4	4	4	4	4	3	3	3	3	0	0	0	ValleyNashtah	Basilisk	625	396	1	N	Aardvark	50								Blastail	15								Balanced0	8	38	33	36	57	57	0	1	3
Viper	Evasion	5	85	4	3	12	22	10	9	17	9	PER	AGI	1	4	7	4	4	3	3	2	2	0	0	1	Viper	SnakeViperSwampMediumMaleioch	2104	260	1	N	Crocodile	30			Blue			1		Weasel	25								Evasion0	6	36	32	30	75	63	0	0	6
Warocas	Balanced	5	100	7	7	13	13	13	13	13	13	SOC	WIL	4	4	4	4	4	3	3	3	3	0	0	0	Warocas	BirdOstrichProjectQ	168	452	1	N	Grutchin	50								BurrowberryPack	10								Balanced0	8	35	36	36	48	48	1	1	1
Wildwoods Kinrath	Evasion	5	90	4	3	14	18	9	12	14	12	PER	AGI	1	4	7	4	4	3	3	2	2	0	0	1	WildwoodsKinrath	SWLORKinrath	302	88	1	N	MutatedBoar	50			White			1		BrambleLynx	15								Evasion0	6	33	30	35	63	54	0	1	4
Womprat	Evasion	5	95	4	3	14	19	9	13	16	6	PER	AGI	1	4	7	4	4	3	3	2	2	0	0	1	Womprat	RodentCapybarahydromancerx	603	249	1	N	SwampRat	50		Yellow			1			BalanoroForceMite	15								Evasion0	6	35	30	36	66	60	0	1	4
Aradile	Bruiser	6	158	10	8	19	8	21	13	11	8	VIT	MGT	8	5	4	8	4	2	2	1	1	0	0	0	Aradile	LizardGiantBrownCCP	4279	442	1	N	Bearbug	10	Blue			1				Wraid	50								Bruiser0	8	47	53	37	74	43	5	1	0
Crystal Spider	Force	6	128	3	6	15	6	15	15	18	8	AGI	WIL	1	1	5	1	8	4	4	2	8	0	1	0	CrystalSpider	SpiderCrystalBCCCPLUSHHYENAofDOOM	300	88	0.75	N	RazorhideHound	50								Tukata	10		Blue	Orange		1	1		Force0	6	36	37	44	61	65	2	2	0
Gimpassa	Force	6	122	3	6	14	3	18	16	16	9	VIT	WIL	1	1	5	1	8	4	4	2	8	0	1	0	Gimpassa	TortoiseMediumCCP	1039	452	1	N	JuvenileRancor	5	Orange	Orange	Orange	1	1	1		Cragscale	30	Red	Red		2	1			Force0	6	37	42	46	61	59	4	3	0
Jungle Bug	Evasion	6	132	5	4	18	12	12	8	23	5	MGT	AGI	1	5	8	5	5	4	4	2	2	0	0	1	JungleBug	InsectWaspGiantShadowM	2067	6	1	N	StingingSwarm	30								RoyalPlumage	10							S	Evasion0	6	44	37	31	65	83	1	0	1
Kath Hound	Damage	6	90	7	6	17	14	14	5	14	14	AGI	MGT	8	8	4	2	4	5	5	1	1	0	0	1	KathHound	SWLORKathHound	321	919	1	N	HornedKathHound	50								Hanadak	10	Black	Yellow	Purple	1	1	1		Damage0	8	45	37	25	56	52	2	0	2
K'lor'slug	Tank	6	250	5	5	16	13	20	10	11	8	VIT	MGT	1	1	4	8	8	5	5	5	5	0	0	0	Klorslug	BuletteSmallUndeadPLUSHHYENAofDOOM	819	396	0.66	N	Dreamwalker	10			White			3		DeepwoodsRager	20								Tank0	6	37	52	37	67	43	5	0	1
Microtench	Evasion	6	96	5	4	12	12	13	12	22	7	AGI	VIT	1	5	8	5	5	4	4	2	2	0	0	1	Microtench	OctopusSmallCCP	4281	442	1	N	SereneGrovetreader	20								SpeckledSeer	30								Evasion0	6	34	38	37	77	80	1	1	1
Moraband Serpent	Force	6	122	3	6	14	17	9	20	11	7	WIL	PER	1	1	5	1	8	4	4	2	8	0	1	0	MorabandSerpent	SnakeViperSwampLargeMaleioch	2104	97	1	N	Terentatek	5	Black	Green	Orange	1	1	2	TWR	SpinedCrawler	20								Force0	6	38	28	52	67	44	0	5	3
Octotench	Tank	6	214	5	5	13	12	15	11	19	7	AGI	VIT	1	1	4	8	8	5	5	5	5	0	0	0	Octotench	OctopusMediumCCP	4281	442	0.66	N	JuvenileChirodactyl	10	Black	Blue	White	1	1	1	MF	Porg	10			Purple			3		Tank0	6	36	44	38	64	67	2	0	1
Purbole	Evasion	6	84	5	4	10	21	12	12	18	5	AGI	PER	1	5	8	5	5	4	4	2	2	0	0	1	Purbole	Gibberling1Eremis	315	250	1	N	TundraPonderer	30								UnderseaCarver	10	Green	Blue		1	1			Evasion0	6	42	37	37	65	68	1	1	5
Qion Slug	Tank	6	214	5	5	13	7	23	15	13	7	VIT	MGT	1	1	4	8	8	5	5	5	5	0	0	0	QionSlug	SlugHugeCCP	92	397	0.5	N	StonecladBehemoth	5	Red	Blue	Blue	2	2	2	MTWRFU	MutatedBoar	50								Tank0	6	34	56	44	76	49	6	2	0
Qion Tiger	Damage	6	90	7	6	16	15	13	10	16	7	MGT	AGI	8	8	4	2	4	5	5	1	1	0	0	1	QionTiger	CatTigerWhiteProjectQ	165	16	1	N	BinarianSabercat	20								BomaBeastBaby	30							WRU	Damage0	8	44	35	33	62	58	1	0	2
Raivor	Balanced	6	148	8	8	19	15	13	6	13	11	VIT	PER	5	5	5	5	5	4	4	4	4	0	0	0	Raivor	LizardLargeBrownbabayaga	1268	97	1	N	Katarn	15								Tach	40								Balanced0	8	40	38	28	50	50	1	0	2
Sand Beetle	Damage	6	102	7	6	19	13	13	9	17	6	MGT	AGI	8	8	4	2	4	5	5	1	1	0	0	1	SandBeetle	BeetleSlicerMedium	154	9	1	N	Dewback	25		Red			1			Tyrannosaurus	5	Red	Orange	Purple	1	1	1	M	Damage0	8	45	35	31	71	61	1	0	1
Sand Demon	Bruiser	6	152	10	8	18	11	18	14	13	5	VIT	MGT	8	5	4	8	4	2	2	1	1	0	0	0	SandDemon	DemonBebilith1	718	390	0.5	N	BlisteringBeetle	30								Hssiss	20								Bruiser0	8	46	49	39	65	49	4	2	0
Sandswimmer	Force	6	104	3	6	12	12	17	17	13	5	WIL	VIT	1	1	5	1	8	4	4	2	8	0	1	0	Sandswimmer	Aranea	143	396	1	N	Stegosaurus	5	Green		Red	1		1	SU	MushWarrior	15								Force0	6	38	40	47	58	50	3	3	1
Scorchellus	Balanced	6	142	8	8	18	13	16	14	10	6	VIT	MGT	5	5	5	5	5	4	4	4	4	0	0	0	Scorchellus	ScutellusPLUSHHYENAofDOOM	2096	442	1	N	SinkCrab	50								Triceratops	5	Orange	Red	White	1	1	1	T	Balanced0	8	43	43	40	59	41	3	2	1
Shear Mite	Damage	6	96	7	6	18	10	13	12	20	5	AGI	MGT	8	8	4	2	4	5	5	1	1	0	0	1	ShearMite	BeetleStagMedium	156	9	1	N	Ronto	40								Frog	80								Damage0	8	46	35	36	74	70	1	1	0
Shyrack	Balanced	6	130	8	8	16	18	15	11	10	8	PER	MGT	5	5	5	5	5	4	4	4	4	0	0	0	Shyrack	SWLORShyrack	184	65535	1	N	DathomirWyrmling	40								Spinosaurus	5	Blue	Yellow	Red	1	1	1	R	Balanced0	8	41	41	35	65	41	2	0	4
Sprantal	Damage	6	90	7	6	16	19	13	11	12	4	PER	MGT	8	8	4	2	4	5	5	1	1	0	0	1	Sprantal	MdrnMutantAlligator	623	902	1	N	Torosaurus	5	Green	Yellow		1	1		MF	UbeseThorn	75								Damage0	8	44	35	34	71	46	1	0	4
Squellbug	Damage	6	90	7	6	16	12	12	11	23	4	AGI	MGT	8	8	4	2	4	5	5	1	1	0	0	1	Squellbug	InsectTickGiantCCP	154	9	1	N	MutatedFrog	50			White			1		HutlarPenguin	15		Blue	White		1	1		Damage0	8	44	34	34	83	79	1	0	1
Ssurian	Tank	6	220	5	5	14	15	17	12	15	4	VIT	PER	1	1	4	8	8	5	5	5	5	0	0	0	Ssurian	CrocAztecheadtexturehydromancerx	315	250	0.5	N	OrbakWaterHorse	40								BomaBeast	10								Tank0	6	36	47	40	58	55	3	1	2
Valley Cairnmog	Bruiser	6	140	10	8	17	13	17	10	13	11	VIT	MGT	8	5	4	8	4	2	2	1	1	0	0	0	ValleyCairnmog	MonsterANexorcist	819	53	0.75	N	GiantGaruBear	35		Red			1			BurrowberryBird	80								Bruiser0	8	45	47	33	62	49	3	0	1
Valley Cairnmog Alpha	Bruiser	6	140	10	8	17	11	17	10	13	10	VIT	MGT	8	5	4	8	4	2	2	1	1	0	0	0	ValleyCairnmogAlpha	MonsterANexorcist	819	104	0.75	N	Orray	35								Allosaurus	5	Black	Green	Orange	1	1	1	W	Bruiser0	8	45	47	33	62	49	3	0	0
Valley Nashtah	Balanced	6	112	8	8	13	16	11	13	16	9	PER	AGI	5	5	5	5	5	4	4	4	4	0	0	0	ValleyNashtah	Basilisk	625	396	1	N	Aardvark	50								Blastail	15								Balanced0	8	41	35	38	59	59	0	1	3
Viper	Evasion	6	96	5	4	12	23	10	9	17	9	PER	AGI	1	5	8	5	5	4	4	2	2	0	0	1	Viper	SnakeViperSwampMediumMaleioch	2104	260	1	N	Crocodile	30			Blue			1		Weasel	25								Evasion0	6	38	34	32	80	65	0	0	6
Warocas	Balanced	6	112	8	8	13	13	13	13	13	13	SOC	WIL	5	5	5	5	5	4	4	4	4	0	0	0	Warocas	BirdOstrichProjectQ	168	452	1	N	Grutchin	50								BurrowberryPack	10								Balanced0	8	38	38	38	50	50	1	1	1
Wildwoods Kinrath	Evasion	6	102	5	4	14	18	9	12	14	12	PER	AGI	1	5	8	5	5	4	4	2	2	0	0	1	WildwoodsKinrath	SWLORKinrath	302	88	1	N	MutatedBoar	50			White			1		BrambleLynx	15								Evasion0	6	35	32	37	65	56	0	1	4
Womprat	Evasion	6	108	5	4	14	19	9	13	16	6	PER	AGI	1	5	8	5	5	4	4	2	2	0	0	1	Womprat	RodentCapybarahydromancerx	603	249	1	N	SwampRat	50		Yellow			1			BalanoroForceMite	15								Evasion0	6	37	32	38	68	62	0	1	4
Aradile	Bruiser	7	176	10	8	20	8	21	13	11	8	VIT	MGT	9	6	4	9	4	3	3	1	1	0	0	0	Aradile	LizardGiantBrownCCP	4279	442	1	N	Bearbug	10	Blue			1				Wraid	50								Bruiser0	8	51	55	38	76	44	5	1	0
Crystal Spider	Force	7	146	3	6	15	7	15	15	19	8	AGI	WIL	1	1	6	1	9	4	4	3	9	1	1	1	CrystalSpider	SpiderCrystalBCCCPLUSHHYENAofDOOM	300	88	0.75	N	RazorhideHound	50								Tukata	10		Blue	Orange		1	1		Force0	6	38	38	46	65	70	2	2	0
Gimpassa	Force	7	139	3	6	14	3	19	16	16	9	VIT	WIL	1	1	6	1	9	4	4	3	9	1	1	1	Gimpassa	TortoiseMediumCCP	1039	452	1	N	JuvenileRancor	5	Orange	Orange	Orange	1	1	1		Cragscale	30	Red	Red		2	1			Force0	6	39	44	48	65	61	4	3	0
Jungle Bug	Evasion	7	149	5	4	19	12	12	8	23	5	MGT	AGI	1	6	9	6	6	4	4	3	3	0	0	1	JungleBug	InsectWaspGiantShadowM	2067	6	1	N	StingingSwarm	30								RoyalPlumage	10							S	Evasion0	6	46	39	33	70	85	1	0	1
Kath Hound	Damage	7	100	7	6	17	14	14	5	14	14	AGI	MGT	9	9	4	3	4	6	6	1	1	0	0	1	KathHound	SWLORKathHound	321	919	1	N	HornedKathHound	50								Hanadak	10	Black	Yellow	Purple	1	1	1		Damage0	8	48	39	26	58	53	2	0	2
K'lor'slug	Tank	7	280	5	5	16	13	21	10	11	8	VIT	MGT	1	1	4	9	9	6	6	6	6	0	0	0	Klorslug	BuletteSmallUndeadPLUSHHYENAofDOOM	819	396	0.66	N	Dreamwalker	10			White			3		DeepwoodsRager	20								Tank0	6	39	55	39	71	44	5	0	1
Microtench	Evasion	7	107	5	4	12	12	13	12	22	8	AGI	VIT	1	6	9	6	6	4	4	3	3	0	0	1	Microtench	OctopusSmallCCP	4281	442	1	N	SereneGrovetreader	20								SpeckledSeer	30								Evasion0	6	36	40	39	79	82	1	1	1
Moraband Serpent	Force	7	139	3	6	14	17	9	21	11	8	WIL	PER	1	1	6	1	9	4	4	3	9	1	1	1	MorabandSerpent	SnakeViperSwampLargeMaleioch	2104	97	1	N	Terentatek	5	Black	Green	Orange	1	1	2	TWR	SpinedCrawler	20								Force0	6	40	29	55	71	46	0	5	3
Octotench	Tank	7	238	5	5	13	12	15	11	20	8	AGI	VIT	1	1	4	9	9	6	6	6	6	0	0	0	Octotench	OctopusMediumCCP	4281	442	0.66	N	JuvenileChirodactyl	10	Black	Blue	White	1	1	1	MF	Porg	10			Purple			3		Tank0	6	38	46	40	68	71	2	0	1
Purbole	Evasion	7	93	5	4	10	21	12	12	19	5	AGI	PER	1	6	9	6	6	4	4	3	3	0	0	1	Purbole	Gibberling1Eremis	315	250	1	N	TundraPonderer	30								UnderseaCarver	10	Green	Blue		1	1			Evasion0	6	44	39	39	70	73	1	1	5
Qion Slug	Tank	7	238	5	5	13	8	23	15	13	8	VIT	MGT	1	1	4	9	9	6	6	6	6	0	0	0	QionSlug	SlugHugeCCP	92	397	0.5	N	StonecladBehemoth	5	Red	Blue	Blue	2	2	2	MTWRFU	MutatedBoar	50								Tank0	6	36	58	46	77	50	6	2	0
Qion Tiger	Damage	7	100	7	6	16	15	13	10	16	8	MGT	AGI	9	9	4	3	4	6	6	1	1	0	0	1	QionTiger	CatTigerWhiteProjectQ	165	16	1	N	BinarianSabercat	20								BomaBeastBaby	30							WRU	Damage0	8	47	37	34	64	59	1	0	2
Raivor	Balanced	7	166	8	8	20	15	13	7	13	11	VIT	PER	6	6	6	6	6	4	4	4	4	0	0	0	Raivor	LizardLargeBrownbabayaga	1268	97	1	N	Katarn	15								Tach	40								Balanced0	8	43	40	31	52	52	1	0	2
