Group,NWScriptConstant,CSharpEnum,Value,VisualTags,Location,Colors,SelectionHint,SourcePage,ImageUrl
EYES,VFX_EYES_WHT_HUMAN_MALE,Vfx_Eyes_Wht_Human_Male,606,Eye glow; wht human male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/e/e4/Eyes_human_male_white.jpg
EYES,VFX_EYES_WHT_HUMAN_FEMALE,Vfx_Eyes_Wht_Human_Female,607,Eye glow; wht human female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/1/16/Eyes_human_female_white.jpg
EYES,VFX_EYES_WHT_DWARF_MALE,Vfx_Eyes_Wht_Dwarf_Male,608,Eye glow; wht dwarf male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/5/5e/Eyes_dwarf_male_white.jpg
EYES,VFX_EYES_WHT_DWARF_FEMALE,Vfx_Eyes_Wht_Dwarf_Female,609,Eye glow; wht dwarf female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/f/f9/Eyes_dwarf_female_white.jpg
EYES,VFX_EYES_WHT_ELF_MALE,Vfx_Eyes_Wht_Elf_Male,610,Eye glow; wht elf male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/2/26/Eyes_elf_male_white.jpg
EYES,VFX_EYES_WHT_ELF_FEMALE,Vfx_Eyes_Wht_Elf_Female,611,Eye glow; wht elf female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/9/99/Eyes_elf_female_white.jpg
EYES,VFX_EYES_WHT_GNOME_MALE,Vfx_Eyes_Wht_Gnome_Male,612,Eye glow; wht gnome male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/c/c9/Eyes_gnome_male_white.jpg
EYES,VFX_EYES_WHT_GNOME_FEMALE,Vfx_Eyes_Wht_Gnome_Female,613,Eye glow; wht gnome female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/b/b3/Eyes_gnome_female_white.jpg
EYES,VFX_EYES_WHT_HALFLING_MALE,Vfx_Eyes_Wht_Halfling_Male,614,Eye glow; wht halfling male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/3/36/Eyes_halfling_male_white.jpg
EYES,VFX_EYES_WHT_HALFLING_FEMALE,Vfx_Eyes_Wht_Halfling_Female,615,Eye glow; wht halfling female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/3/30/Eyes_halfling_female_white.jpg
EYES,VFX_EYES_WHT_HALFORC_MALE,Vfx_Eyes_Wht_Halforc_Male,616,Eye glow; wht halforc male; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/6/6f/Eyes_halforc_male_white.jpg
EYES,VFX_EYES_WHT_HALFORC_FEMALE,Vfx_Eyes_Wht_Halforc_Female,617,Eye glow; wht halforc female; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/b/b1/Eyes.halforc.female.white.jpg
EYES,VFX_EYES_WHT_TROGLODYTE,Vfx_Eyes_Wht_Troglodyte,618,Eye glow; wht troglodyte; location head; colors white,Head,White,"Eye glow graphic; use for gaze, perception, rage, mind, or elemental eye cues.",https://www.nwnlexicon.com/Vfx_eyes,https://www.nwnlexicon.com/images/8/81/Eyes_troglodyte_white.jpg
FNF,VFX_FNF_BLINDDEAF,Fnf_Blinddeaf,18,Area burst; blinddeaf; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/f/f5/Fnf.blinddeaf.jpg
FNF,VFX_FNF_DISPEL,Fnf_Dispel,19,Area burst; dispel; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/d/db/Fnf.dispel.jpg
FNF,VFX_FNF_DISPEL_DISJUNCTION,Fnf_Dispel_Disjunction,20,"Area burst; dispel disjunction; location area; colors white, blue",Area,"White, blue","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/4/43/Fnf.dispeldisjunct.jpg
FNF,VFX_FNF_DISPEL_GREATER,Fnf_Dispel_Greater,21,Area burst; dispel greater; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/2/2d/Fnf.dispgreat.jpg
FNF,VFX_FNF_FIREBALL,Fnf_Fireball,22,"Area burst; fireball; location area; colors fire, yellow",Area,"Fire, yellow","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/9/9b/Fnf.fireball.jpg
FNF,VFX_FNF_FIRESTORM,Fnf_Firestorm,23,"Area burst; firestorm; location area; colors fire, yellow",Area,"Fire, yellow","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/1f/Fnf.firestorm.jpg
FNF,VFX_FNF_IMPLOSION,Fnf_Implosion,24,"Area burst; implosion; location area; colors fire, yellow, black",Area,"Fire, yellow, black","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/a/a0/Fnf.implosion.jpg
FNF,VFX_FNF_MASS_HEAL,Vfx_Fnf_Mass_Heal,26,Area burst; mass heal,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,
FNF,VFX_FNF_MASS_MIND_AFFECTING,Vfx_Fnf_Mass_Mind_Affecting,27,Area burst; mass mind affecting,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,
FNF,VFX_FNF_METEOR_SWARM,Vfx_Fnf_Meteor_Swarm,28,"Area burst; meteor swarm; location area; colors fire, black",Area,"Fire, black","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/71/Fnf.meteorswarm.jpg
FNF,VFX_FNF_NATURES_BALANCE,Vfx_Fnf_Natures_Balance,29,Area burst; natures balance; location area; colors green,Area,Green,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/b/be/Fnf.naturebal.jpg
FNF,VFX_FNF_PWKILL,Vfx_Fnf_Pwkill,30,Area burst; power word kill; location area; colors red,Area,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/0/04/Fnf.pwkill.jpg
FNF,VFX_FNF_PWSTUN,Vfx_Fnf_Pwstun,31,"Area burst; power word stun; location about body; colors white, purple",About Body,"White, purple","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/1a/Fnf.pwstun.jpg
FNF,VFX_FNF_SUMMON_GATE,Vfx_Fnf_Summon_Gate,32,"Area burst; summon gate; location area; colors fire, yellow",Area,"Fire, yellow","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/3a/Fnf.sumgate.jpg
FNF,VFX_FNF_SUMMON_MONSTER_1,Vfx_Fnf_Summon_Monster_1,33,Area burst; summon monster 1; location about body; colors gray,About Body,Gray,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/a/a8/Fnf.summon1.jpg
FNF,VFX_FNF_SUMMON_MONSTER_2,Vfx_Fnf_Summon_Monster_2,34,"Area burst; summon monster 2; location about body; colors purple, white",About Body,"Purple, white","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/a/af/Fnf.summon2.jpg
FNF,VFX_FNF_SUMMON_MONSTER_3,Vfx_Fnf_Summon_Monster_3,35,"Area burst; summon monster 3; location about body; colors white, yellow",About Body,"White, yellow","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/e/eb/Fnf.summon3.jpg
FNF,VFX_FNF_SUMMON_UNDEAD,Vfx_Fnf_Summon_Undead,36,Area burst; summon undead; location about body; colors white,About Body,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/30/Fnf.sumundead.jpg
FNF,VFX_FNF_SUNBEAM,Vfx_Fnf_Sunbeam,37,Area burst; sunbeam; location area; colors yellow,Area,Yellow,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/d/d9/Fnf.sunbeam.jpg
FNF,VFX_FNF_TIME_STOP,Vfx_Fnf_Time_Stop,38,"Area burst; time stop; location area; colors blue, white",Area,"Blue, white","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/c/c7/Fnf.timestop.jpg
FNF,VFX_FNF_WAIL_O_BANSHEES,Vfx_Fnf_Wail_O_Banshees,39,Area burst; wail of banshees; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/30/Fnf.banshee.jpg
FNF,VFX_FNF_WEIRD,Vfx_Fnf_Weird,40,Area burst; weird; location area,Area,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/78/Fnf.weird.jpg
FNF,VFX_FNF_WORD,Vfx_Fnf_Word,41,Area burst; word; location area; colors yellow,Area,Yellow,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/c/cc/Fnf.word.jpg
FNF,VFX_FNF_STORM,Vfx_Fnf_Storm,151,Area burst; storm,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,
FNF,VFX_FNF_SOUND_BURST,Vfx_Fnf_Sound_Burst,183,Area burst; sound burst; location floor; colors white,Floor,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/75/Fnf.soundburst.jpg
FNF,VFX_FNF_STRIKE_HOLY,Vfx_Fnf_Strike_Holy,184,"Area burst; strike holy; location area; colors yellow, white",Area,"Yellow, white","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/e/e0/Fnf.strikeholy.jpg
FNF,VFX_FNF_LOS_EVIL_10,Vfx_Fnf_Los_Evil_10,185,Area burst; line of sight evil 10; location area; colors red,Area,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/1f/Fnf.losevil10.jpg
FNF,VFX_FNF_LOS_EVIL_20,Vfx_Fnf_Los_Evil_20,186,Area burst; line of sight evil 20; location area; colors red,Area,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/e/ea/Fnf.losevil20.jpg
FNF,VFX_FNF_LOS_EVIL_30,Vfx_Fnf_Los_Evil_30,187,Area burst; line of sight evil 30; location area; colors red,Area,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/34/Fnf.losevil30.jpg
FNF,VFX_FNF_LOS_HOLY_10,Vfx_Fnf_Los_Holy_10,188,Area burst; line of sight holy 10; location area; colors yellow,Area,Yellow,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/5/5c/Fnf.losholy10.jpg
FNF,VFX_FNF_LOS_HOLY_20,Vfx_Fnf_Los_Holy_20,189,Area burst; line of sight holy 20; location area; colors yellow,Area,Yellow,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/d/d1/Fnf.losholy20.jpg
FNF,VFX_FNF_LOS_HOLY_30,Vfx_Fnf_Los_Holy_30,190,Area burst; line of sight holy 30; location area; colors yellow,Area,Yellow,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/6/6e/Fnf.losyel30.jpg
FNF,VFX_FNF_LOS_NORMAL_10,Vfx_Fnf_Los_Normal_10,191,Area burst; line of sight normal 10; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/3b/Fnf.losnormal10.jpg
FNF,VFX_FNF_LOS_NORMAL_20,Vfx_Fnf_Los_Normal_20,192,Area burst; line of sight normal 20; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/74/Fnf.losnormal20.jpg
FNF,VFX_FNF_LOS_NORMAL_30,Vfx_Fnf_Los_Normal_30,193,Area burst; line of sight normal 30; location area; colors white,Area,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/2/28/Fnf.losnorm30.jpg
FNF,VFX_FNF_SUMMON_CELESTIAL,Vfx_Fnf_Summon_Celestial,219,"Area burst; summon celestial; location area; colors blue, white",Area,"Blue, white","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/d/df/Fnf.sumcelest.jpg
FNF,VFX_FNF_ICESTORM,Vfx_Fnf_Icestorm,231,Area burst; icestorm; location area; colors blue,Area,Blue,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/b/b1/Fnf.icestorm.jpg
FNF,VFX_FNF_HORRID_WILTING,Vfx_Fnf_Horrid_Wilting,241,"Area burst; horrid wilting; location area; colors brown, green",Area,"Brown, green","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/30/Fnf.horwilt.jpg
FNF,VFX_FNF_GAS_EXPLOSION_ACID,Vfx_Fnf_Gas_Explosion_Acid,257,Area burst; gas explosion acid; location feet; colors green,Feet,Green,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/16/Fnf.explacid.jpg
FNF,VFX_FNF_GAS_EXPLOSION_EVIL,Vfx_Fnf_Gas_Explosion_Evil,258,Area burst; gas explosion evil; location feet; colors red,Feet,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/7f/Fnf.explevil.jpg
FNF,VFX_FNF_GAS_EXPLOSION_NATURE,Vfx_Fnf_Gas_Explosion_Nature,259,"Area burst; gas explosion nature; location feet; colors brown, green",Feet,"Brown, green","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/6/69/Fnf.explnature.jpg
FNF,VFX_FNF_GAS_EXPLOSION_FIRE,Vfx_Fnf_Gas_Explosion_Fire,260,"Area burst; gas explosion fire; location feet; colors fire, yellow",Feet,"Fire, yellow","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/8/82/Fnf.explfire.jpg
FNF,VFX_FNF_GAS_EXPLOSION_GREASE,Vfx_Fnf_Gas_Explosion_Grease,261,"Area burst; gas explosion grease; location feet; colors black, dark",Feet,"Black, dark","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/0/05/Fnf.explgrease.jpg
FNF,VFX_FNF_GAS_EXPLOSION_MIND,Vfx_Fnf_Gas_Explosion_Mind,262,"Area burst; gas explosion mind; location feet; colors blue, white",Feet,"Blue, white","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/2/2f/Fnf.explmind.jpg
FNF,VFX_FNF_SMOKE_PUFF,Vfx_Fnf_Smoke_Puff,263,"Area burst; smoke puff; location floor; colors white, gray",Floor,"White, gray","Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/4/4f/Fnf.smokepuff.jpg
FNF,VFX_FNF_HOWL_MIND,Vfx_Fnf_Howl_Mind,278,Area burst; howl mind; location about head; colors blue,About Head,Blue,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/6/66/Fnf.howlmind.jpg
FNF,VFX_FNF_HOWL_ODD,Vfx_Fnf_Howl_Odd,279,Area burst; howl odd; location about head; colors purple,About Head,Purple,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/1c/Fnf.howlodd.jpg
FNF,VFX_FNF_HOWL_WAR_CRY,Vfx_Fnf_Howl_War_Cry,285,Area burst; howl war cry; location about head; colors white,About Head,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/0/0f/Fnf.howlwc.jpg
FNF,VFX_FNF_SCREEN_SHAKE,Vfx_Fnf_Screen_Shake,286,Area burst; screen shake; location area; colors none,Area,None,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,
FNF,VFX_FNF_SCREEN_BUMP,Vfx_Fnf_Screen_Bump,287,Area burst; screen bump; location area; colors none,Area,None,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,
FNF,VFX_FNF_HOWL_WAR_CRY_FEMALE,Vfx_Fnf_Howl_War_Cry_Female,290,Area burst; howl war cry female; location about head; colors white,About Head,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/e/e5/Fnf.howlwcfem.jpg
FNF,VFX_FNF_DECK,Vfx_Fnf_Deck,322,Area burst; deck,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/9/91/Fnf.deck.jpg
FNF,VFX_FNF_SOUND_BURST_SILENT,Vfx_Fnf_Sound_Burst_Silent,446,Area burst; sound burst silent; location floor; colors white,Floor,White,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/f/f5/Fnf.soundburstsilent.jpg
FNF,VFX_FNF_ELECTRIC_EXPLOSION,Vfx_Fnf_Electric_Explosion,459,Area burst; electric explosion,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/77/Fnf.electricexplosion.jpg
FNF,VFX_FNF_SWINGING_BLADE,Vfx_Fnf_Swinging_Blade,473,Area burst; swinging blade,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/d/dd/Fnf.swingingblade.jpg
FNF,VFX_FNF_DEMON_HAND,Vfx_Fnf_Demon_Hand,475,Area burst; demon hand; location torso; colors red,Torso,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/7/72/Fnf.demonhand.jpg
FNF,VFX_FNF_MYSTICAL_EXPLOSION,Vfx_Fnf_Mystical_Explosion,477,Area burst; mystical explosion,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/b/b2/Fnf.mysticalexplosion.jpg
FNF,VFX_FNF_SUMMONDRAGON,Vfx_Fnf_Summondragon,481,Area burst; summondragon,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/5/5e/Fnf.summondragon.jpg
FNF,VFX_FNF_GREATER_RUIN,Vfx_Fnf_Greater_Ruin,487,Area burst; greater ruin,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/3/34/Fnf.greaterruin.jpg
FNF,VFX_FNF_UNDEAD_DRAGON,Vfx_Fnf_Undead_Dragon,488,Area burst; undead dragon,,,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/1/10/Fnf.undeaddragon.jpg
FNF,VFX_FNF_SUMMON_EPIC_UNDEAD,Vfx_Fnf_Summon_Epic_Undead,496,Area burst; summon epic undead; location floor; colors red,Floor,Red,"Fire-and-forget location graphic; use for area bursts, explosions, pulses, and screen effects.",https://www.nwnlexicon.com/Vfx_fnf,https://www.nwnlexicon.com/images/2/28/Fnf.summonepicundead.jpg
IMP,VFX_IMP_AC_BONUS,Vfx_Imp_Ac_Bonus,42,Instant impact; AC bonus; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/d/dc/Imp.acbonus.jpg
IMP,VFX_IMP_ACID_L,Vfx_Imp_Acid_L,43,Instant impact; acid large; location feet; colors green,Feet,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/1/18/Imp.acidl.jpg
IMP,VFX_IMP_ACID_S,Vfx_Imp_Acid_S,44,Instant impact; acid small; location torso; colors green,Torso,Green,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/9/94/Imp.acids.jpg
IMP,VFX_IMP_BLIND_DEAF_M,Vfx_Imp_Blind_Deaf_M,46,Instant impact; blind deaf medium; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/03/Imp.blinddeafm.jpg
IMP,VFX_IMP_BREACH,Vfx_Imp_Breach,47,"Instant impact; breach; location about body; colors white, blue",About Body,"White, blue","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/7/70/Imp.breach.jpg
IMP,VFX_IMP_CONFUSION_S,Vfx_Imp_Confusion_S,48,Instant impact; confusion small; location above head; colors white,Above Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/8/87/Imp.confusions.jpg
IMP,VFX_IMP_DAZED_S,Vfx_Imp_Dazed_S,49,Instant impact; dazed small; location about head; colors white,About Head,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/d/dc/Imp.dazeds.jpg
IMP,VFX_IMP_DEATH,Vfx_Imp_Death,50,Instant impact; death; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/0/02/Imp.death.jpg
IMP,VFX_IMP_DISEASE_S,Vfx_Imp_Disease_S,51,"Instant impact; disease small; location neck; colors brown, green",Neck,"Brown, green","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/63/Imp.diseases.jpg
IMP,VFX_IMP_DISPEL,Vfx_Imp_Dispel,52,Instant impact; dispel; location about body; colors white,About Body,White,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/60/Imp.dispel.jpg
IMP,VFX_IMP_DISPEL_DISJUNCTION,Vfx_Imp_Dispel_Disjunction,53,Instant impact; dispel disjunction,,,"Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,
IMP,VFX_IMP_DIVINE_STRIKE_FIRE,Vfx_Imp_Divine_Strike_Fire,54,"Instant impact; divine strike fire; location area; colors fire, yellow",Area,"Fire, yellow","Instant target impact graphic; use for hit, heal, buff, debuff, or head/body impact feedback.",https://www.nwnlexicon.com/Vfx_imp,https://www.nwnlexicon.com/images/6/67/Imp.divinestrikefire.jpg
