"Type","Key","DisplayName","SemanticCategory","Rank","IconResRef","SourcePath","Alignment"
"Feat","EnergizedFormsTrait","EnergizedFormsTrait","Passive","","ife_energ_forms","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","EnergyManagementTrait","EnergyManagementTrait","Passive","","ife_energ_mgmt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ErosionStrikeTrait","ErosionStrikeTrait","Passive","","ife_eros_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ErraticGeniusTrait","ErraticGeniusTrait","Passive","","ife_err_gen","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","EssenceHunterTrait","EssenceHunterTrait","Passive","","ife_ess_hunt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","EssenceTapTrait","EssenceTapTrait","Passive","","ife_ess_tap","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","EvasiveCombatTrait","EvasiveCombatTrait","Passive","","ife_evas_comba","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","EvasiveReloadTrait","EvasiveReloadTrait","Passive","","ife_evas_reload","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ExecutionerTrait","ExecutionerTrait","Passive","","ife_exec","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ExploitWeaknessTrait","ExploitWeaknessTrait","Passive","","ife_xpl_weakn","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ExposeWeakPointTrait","ExposeWeakPointTrait","Passive","","ife_xpos_weak_pt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FalseIdentitiesTrait","FalseIdentitiesTrait","Passive","","ife_false_ident","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FastStrikesTrait","FastStrikesTrait","Passive","","ife_faststrik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FieldPharmacistTrait","FieldPharmacistTrait","Passive","","ife_fld_pharm","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FieldSedativesTrait","FieldSedativesTrait","Passive","","ife_fld_sedat","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FireBreath","FireBreath","Harmful","","fire_breath","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FirstStrikeTrait","FirstStrikeTrait","Passive","","ife_firststrk","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlankingTrait","FlankingTrait","Passive","","ife_flank","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlowingDefenseTrait","FlowingDefenseTrait","Passive","","ife_flow_defen","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlowingFootworkTrait","FlowingFootworkTrait","Passive","","ife_flow_footw","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlowOfTheMaelstromTrait","FlowOfTheMaelstromTrait","Passive","","ife_flow_mael","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlurryBleedTrait","FlurryBleedTrait","Passive","","ife_flurrybleed","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FlurryStyleTrait","FlurryStyleTrait","Passive","","ife_flurr_style","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FocusAttentionTrait","FocusAttentionTrait","Passive","","ife_foc_atten","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FocusShiftTrait","FocusShiftTrait","Passive","","ife_focusshift","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FollowThroughTrait","FollowThroughTrait","Passive","","ife_follow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForcebaneTrait","ForcebaneTrait","Passive","","ife_fbane","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceConvergenceTrait","ForceConvergenceTrait","Passive","","ife_force_conve","SWLOR_Haks\sw_2da\feat.2da","Neutral"
"Feat","ForceDrain4","ForceDrain4","Harmful","4","ife_fdrain4","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","ForceDrain5","ForceDrain5","Harmful","5","ife_fdrain5","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","ForceGyreTrait","ForceGyreTrait","Passive","","ife_force_gyre","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceLeap3","ForceLeap3","Harmful","3","ife_force_leap","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceLensTrait","ForceLensTrait","Passive","","ife_force_lens","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceLightning4","ForceLightning4","Harmful","4","ife_fzap4","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","ForceLink1","ForceLink1","Beneficial","1","ife_forcelink","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceLinkTrait","ForceLinkTrait","Passive","","ife_force_link","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceMendTrait","ForceMendTrait","Passive","","ife_force_mend","SWLOR_Haks\sw_2da\feat.2da","Light"
"Feat","ForceMomentumTrait","ForceMomentumTrait","Passive","","ife_force_mom","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceNullificationTrait","ForceNullificationTrait","Passive","","ife_force_null","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForcePiercingTrait","ForcePiercingTrait","Passive","","ife_force_pierce","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ForceWardingTrait","ForceWardingTrait","Passive","","ife_force_ward","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FortificationTrait","FortificationTrait","Passive","","ife_fort_posit","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FractureStrikeTrait","FractureStrikeTrait","Passive","","ife_fract_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FrenziedShout","FrenziedShout","Harmful","","ife_lead_frenzy","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","FurnitureBlueprints1","FurnitureBlueprints1","Passive","1","ife_bp_furn","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GadgetHarnessTrait","GadgetHarnessTrait","Passive","","ife_gadge_harne","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardedFlowTrait","GuardedFlowTrait","Passive","","ife_grded_flow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardianReflexesTrait","GuardianReflexesTrait","Passive","","ife_guard_refle","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardiansInfluenceTrait","GuardiansInfluenceTrait","Passive","","ife_guard_influ","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardiansOathTrait","GuardiansOathTrait","Passive","","ife_guardoath","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardiansReapingTrait","GuardiansReapingTrait","Passive","","ife_guard_reapi","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardiansResolveTrait","GuardiansResolveTrait","Passive","","ife_guard_resol","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardiansRiposteTrait","GuardiansRiposteTrait","Passive","","ife_guard_ripos","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardingBond","GuardingBond","Self","","ife_guardbond","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardingStepTrait","GuardingStepTrait","Passive","","ife_grd_step","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardReversalTrait","GuardReversalTrait","Passive","","ife_grdrev","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuardTrainingTrait","GuardTrainingTrait","Passive","","ife_grd_train","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","GuildRelationsTrait","GuildRelationsTrait","Passive","","ife_guild_rel","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HardLook1","HardLook1","Passive","1","ife_hecteye","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HarmonicRestorationTrait","HarmonicRestorationTrait","Passive","","ife_harm_rest","SWLOR_Haks\sw_2da\feat.2da","Light"
"Feat","Harvesting1","Harvesting1","Passive","1","ife_Miner","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HeavyHandsTrait","HeavyHandsTrait","Passive","","ife_hvy_hands","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HighGroundTrait","HighGroundTrait","Passive","","ife_highground","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HighGuardTrait","HighGuardTrait","Passive","","ife_highguard","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HighNoonTrait","HighNoonTrait","Passive","","ife_hi_noon","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HobbledTrait","HobbledTrait","Passive","","ife_hobbledtrt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HuntersFocusTrait","HuntersFocusTrait","Passive","","ife_hunt_foc","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","HypermetabolizeTrait","HypermetabolizeTrait","Passive","","ife_hypermetab","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ImpenetrableGripTrait","ImpenetrableGripTrait","Passive","","ife_impen_grip","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ImprovedAttentivenessTrait","ImprovedAttentivenessTrait","Passive","","ife_imp_atten","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IncubationManagementTrait","IncubationManagementTrait","Passive","","ife_incub_mgmt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IncubationProcessingTrait","IncubationProcessingTrait","Passive","","ife_incub_proc","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","InfectionTrait","InfectionTrait","Passive","","ife_infect_trt","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IntuitivePilotingTrait","IntuitivePilotingTrait","Passive","","ife_intu_pilot","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IronElbowsTrait","IronElbowsTrait","Passive","","ife_iron_elbow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IronGripTrait","IronGripTrait","Passive","","ife_irongrip","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IronGuardTrainingTrait","IronGuardTrainingTrait","Passive","","ife_irongrdtrn","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","IronShell","IronShell","Beneficial","","iron_shell","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","KillZoneTrait","KillZoneTrait","Passive","","ife_kill_zone","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","KitingInstinctTrait","KitingInstinctTrait","Passive","","ife_kite_inst","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LastGuardianTrait","LastGuardianTrait","Passive","","ife_last_guard","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LastingCoatingsTrait","LastingCoatingsTrait","Passive","","ife_lastcoat","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LastStandTrait","LastStandTrait","Passive","","ife_last_stand","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LateralFootworkTrait","LateralFootworkTrait","Passive","","ife_latftwrk","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LateralStrikeTrait","LateralStrikeTrait","Passive","","ife_lat_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LifeSiphonTrait","LifeSiphonTrait","Passive","","ife_life_sipho","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LightGuardianDeflectivePresenceTrait","LightGuardianDeflectivePresenceTrait","Passive","","ife_lghtdeflpres","SWLOR_Haks\sw_2da\feat.2da","Light"
"Feat","LowShotTrait","LowShotTrait","Passive","","ife_low_shot","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","LuckyChamberTrait","LuckyChamberTrait","Passive","","ife_luckychamber","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MarkedForDeathTrait","MarkedForDeathTrait","Passive","","ife_markfordth","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MarkedTempoTrait","MarkedTempoTrait","Passive","","ife_mark_tempo","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MarkingTossTrait","MarkingTossTrait","Passive","","ife_mark_toss","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MarkTargetTrait","MarkTargetTrait","Passive","","ife_mark_targe","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MasterSaboteurTrait","MasterSaboteurTrait","Passive","","ife_mastersab","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MedicalInjectorRigTrait","MedicalInjectorRigTrait","Passive","","ife_medinjrig","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MentalFortressTrait","MentalFortressTrait","Passive","","ife_mentalfort","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MindfulHideTrait","MindfulHideTrait","Passive","","ife_mind_hide","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MiningModulesTrait","MiningModulesTrait","Passive","","ife_minin_modul","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MirrorStepTrait","MirrorStepTrait","Passive","","ife_mirr_step","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MobileFootworkTrait","MobileFootworkTrait","Passive","","ife_mob_footw","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","MomentumTrait","MomentumTrait","Passive","","ife_momentum","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","NeurotoxinMasteryTrait","NeurotoxinMasteryTrait","Passive","","ife_neuro_mstry","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","NeutralizingShotTrait","NeutralizingShotTrait","Passive","","ife_neut_shot","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OffensiveModulesTrait","OffensiveModulesTrait","Passive","","ife_offen_modul","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OpportunistsFlowTrait","OpportunistsFlowTrait","Passive","","ife_opp_flow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OpportunistTrait","OpportunistTrait","Passive","","ife_opp","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverchargeTrait","OverchargeTrait","Passive","","ife_ovchg","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverclockRoutineTrait","OverclockRoutineTrait","Passive","","ife_overc_routi","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverpowerTrait","OverpowerTrait","Passive","","ife_overpower","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverwatchTrait","OverwatchTrait","Passive","","ife_ovwat","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverwhelmingDefenseTrait","OverwhelmingDefenseTrait","Passive","","ife_over_defen","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","OverwhelmingStrikeTrait","OverwhelmingStrikeTrait","Passive","","ife_over_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PackRecoveryTrait","PackRecoveryTrait","Passive","","ife_pack_recov","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PackRhythmTrait","PackRhythmTrait","Passive","","ife_pack_rhy","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PatienceTrait","PatienceTrait","Passive","","ife_ptnc","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PatientSentinelTrait","PatientSentinelTrait","Passive","","ife_pat_sent","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PayloadPouchTrait","PayloadPouchTrait","Passive","","ife_payloadpouch","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PerfectBalanceTrait","PerfectBalanceTrait","Passive","","ife_perf_balan","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PerfectFootworkTrait","PerfectFootworkTrait","Passive","","ife_perf_footw","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PinningFireTrait","PinningFireTrait","Passive","","ife_pin_fire","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PoisoncraftTrait","PoisoncraftTrait","Passive","","ife_poisoncraft","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PowerSurgeTrait","PowerSurgeTrait","Passive","","ife_power_surge","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PrecisionArcTrait","PrecisionArcTrait","Passive","","ife_prec_arc","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PrecisionStrikesTrait","PrecisionStrikesTrait","Passive","","ife_prec_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PrecognitionTrait","PrecognitionTrait","Passive","","ife_precog","SWLOR_Haks\sw_2da\feat.2da","Neutral"
"Feat","PredatorsMarkTrait","PredatorsMarkTrait","Passive","","ife_pred_mark","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PredatoryBond","PredatoryBond","Self","","ife_predbond","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PredatoryPressureTrait","PredatoryPressureTrait","Passive","","ife_predpress","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PropagationTrait","PropagationTrait","Passive","","ife_propagate","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Provoke1","Provoke1","Harmful","1","ife_provoke","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","Provoke2","Provoke2","Harmful","2","ife_provoke2","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","PunishingAngleTrait","PunishingAngleTrait","Passive","","ife_pun_angle","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","PurifyTrait","PurifyTrait","Passive","","ife_purif","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","QuickRecoveryTrait","QuickRecoveryTrait","Passive","","ife_quick_recov","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RapidShotTrait","RapidShotTrait","Passive","","ife_rapid_shot","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RayshieldScreenTrait","RayshieldScreenTrait","Passive","","ife_raysh_scree","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReactiveDeflectionTrait","ReactiveDeflectionTrait","Passive","","ife_react_defl","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReactiveWardTrait","ReactiveWardTrait","Passive","","ife_reactiveward","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RedirectingCounterTrait","RedirectingCounterTrait","Passive","","ife_redircntr","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RedirectingGuardTrait","RedirectingGuardTrait","Passive","","ife_redir_grd","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RefineryManagement1","RefineryManagement1","Passive","1","ife_broil","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Refining1","Refining1","Passive","1","ife_rock_buster","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReflectiveBarrierTrait","ReflectiveBarrierTrait","Passive","","ife_refle_barri","SWLOR_Haks\sw_2da\feat.2da","Light"
"Feat","Rejuvenation","Rejuvenation","Harmful","","ife_lead_rejuv","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReloadTempoTrait","ReloadTempoTrait","Passive","","ife_reload_tempo","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RenameCraftedItem","RenameCraftedItem","Utility","","ife_bmech","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","ResearchProjectsTrait","ResearchProjectsTrait","Passive","","ife_rsrch_proj","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ResearchTrait","ResearchTrait","Passive","","ife_rsrch","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RestorationStrikeTrait","RestorationStrikeTrait","Passive","","ife_rest_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RetaliatoryFlowTrait","RetaliatoryFlowTrait","Passive","","ife_retal_flow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReturningGripTrait","ReturningGripTrait","Passive","","ife_ret_grip","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReversalCutTrait","ReversalCutTrait","Passive","","ife_rev_cut","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ReviveBeast1","ReviveBeast1","Beneficial","1","ife_revivebeast","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Reward1","Reward1","Utility","1","ife_reward","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RicochetShotTrait","RicochetShotTrait","Passive","","ife_rico_shot","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RicochetTossTrait","RicochetTossTrait","Passive","","ife_rico_toss","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RippleSlashTrait","RippleSlashTrait","Passive","","ife_ripp_slash","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Roar","Roar","Harmful","","roar","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","RousingShout","RousingShout","Beneficial","","ife_lead_rouse","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","RundownTrait","RundownTrait","Passive","","ife_riot_blade","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SanguineTempoTrait","SanguineTempoTrait","Passive","","ife_sangtempo","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SapVitalityTrait","SapVitalityTrait","Passive","","ife_sap_vital","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SaturationTossTrait","SaturationTossTrait","Passive","","ife_sat_toss","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SavageReflexesTrait","SavageReflexesTrait","Passive","","ife_sav_refle","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Scavenging1","Scavenging1","Passive","1","ife_hasty_touch","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ScientificNetworkingTrait","ScientificNetworkingTrait","Passive","","ife_sci_net","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ScopeCalibrationTrait","ScopeCalibrationTrait","Passive","","ife_scope_calib","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ScrapperControlTrait","ScrapperControlTrait","Passive","","ife_scrapcntrl","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SecondWindTrait","SecondWindTrait","Passive","","ife_sec_wind","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SentinelGuardTrait","SentinelGuardTrait","Passive","","ife_sent_grd","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SereneFocusTrait","SereneFocusTrait","Passive","","ife_ser_foc","SWLOR_Haks\sw_2da\feat.2da","Light"
"Feat","SeveranceFlowTrait","SeveranceFlowTrait","Passive","","ife_sevflow","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SeveranceRiposteTrait","SeveranceRiposteTrait","Passive","","ife_sevrpst","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ShieldConcealment1","ShieldConcealment1","Harmful","1","ife_shield_bash","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ShieldTrainingTrait","ShieldTrainingTrait","Passive","","ife_shld_train","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ShockingShout","ShockingShout","Harmful","","ife_lead_shock","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ShrapnelCasingTrait","ShrapnelCasingTrait","Passive","","ife_shrap_casin","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SilentStrideTrait","SilentStrideTrait","Passive","","ife_silstride","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SkirmishersNerveTrait","SkirmishersNerveTrait","Passive","","ife_skirm_nerve","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SkullRattleTrait","SkullRattleTrait","Passive","","ife_skull_rattl","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SlicingTrait","SlicingTrait","Passive","","ife_slicing","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SnapRollTrait","SnapRollTrait","Passive","","ife_snap_roll","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SniffTrait","SniffTrait","Passive","","ife_sniff","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoftTargetTrait","SoftTargetTrait","Passive","","ife_soft_targe","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoldiersPrecision","SoldiersPrecision","Harmful","","ife_lead_precis","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoldiersSpeed","SoldiersSpeed","Harmful","","ife_lead_speed","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoldiersStrike","SoldiersStrike","Harmful","","ife_lead_strike","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoothePet","SoothePet","Beneficial","","ife_soothepet","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoulAmplificationTrait","SoulAmplificationTrait","Passive","","ife_soul_ampli","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoulAscensionTrait","SoulAscensionTrait","Passive","","ife_soul_ascen","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoulBarrierTrait","SoulBarrierTrait","Passive","","ife_soul_barri","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoulReapingTrait","SoulReapingTrait","Passive","","ife_soul_reapi","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SoulSacrificeTrait","SoulSacrificeTrait","Passive","","ife_soul_sacri","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Spikes","Spikes","Harmful","","spikes","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SpinningDeflectionTrait","SpinningDeflectionTrait","Passive","","ife_spin_defl","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SpinningRhythmTrait","SpinningRhythmTrait","Passive","","ife_spinrhy","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SpottersRhythmTrait","SpottersRhythmTrait","Passive","","ife_spotrhy","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SpreadingVenomTrait","SpreadingVenomTrait","Passive","","ife_spread_venom","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","StablingTrait","StablingTrait","Passive","","ife_stable","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","StaffParryTrait","StaffParryTrait","Passive","","ife_staff_parry","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","StarshipMiningTrait","StarshipMiningTrait","Passive","","ife_stars_minin","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","StarshipsTrait","StarshipsTrait","Passive","","ife_stars","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SteadyAimTrait","SteadyAimTrait","Passive","","ife_steady_aim","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","StimPacks1","StimPacks1","Passive","1","ife_helios","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SurgeStrikeTrait","SurgeStrikeTrait","Passive","","ife_surge_strik","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SurroundedNotOutmatchedTrait","SurroundedNotOutmatchedTrait","Passive","","ife_surrounded","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SustainedFireTrait","SustainedFireTrait","Passive","","ife_sustainfire","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","SweepingAdvanceTrait","SweepingAdvanceTrait","Passive","","ife_sweep_advan","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","TacticalUplinkTrait","TacticalUplinkTrait","Passive","","ife_tacti_uplin","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Talon","Talon","Harmful","","talon","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","Tame","Tame","Utility","","ife_tame","SWLOR_Haks\sw_2da\feat.2da;SWLOR_Haks\sw_2da\spells.2da",""
"Feat","TempestFocusTrait","TempestFocusTrait","Passive","","ife_temp_foc","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ToxicCoatingTrait","ToxicCoatingTrait","Passive","","ife_tox_coati","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ToxicRushTrait","ToxicRushTrait","Passive","","ife_tox_rush","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","ToxicTempoTrait","ToxicTempoTrait","Passive","","ife_tox_tempo","SWLOR_Haks\sw_2da\feat.2da",""
"Feat","TrapcraftTrait","TrapcraftTrait","Passive","","ife_trapcraft","SWLOR_Haks\sw_2da\feat.2da",""
